
   The included below is "mass table" calculated with the NL3* covariant 
energy density functional. It represent a part of the study of the global
performance of covariant energy density functionals and assesment of 
related systematic theoretical uncertainties. The major results of this
study are presented in the following publication: 

      S. E. Agbemava, A. V. Afanasjev, D. Ray and P. Ring,
     "Global performance of covariant energy density functionals: 
      Ground state observables of even-even nuclei and the estimate 
      of theoretical uncertainties", 
      Physical Review C 89, 054320 (2014)

with additional analysis provided in two follow-up publications 

      A.V.Afanasjev and S.E.Agbemava,
      "Covariant energy density functionals: Nuclear matter constraints 
       and global ground state properties"
      Phys. Rev. C 93, 054310 (2016)

      A.V. Afanasjev, S.E. Agbemava, D. Ray and P.Ring,
      "Neutron drip line: Single-particle degrees of freedom and
      pairing properties as sources of theoretical uncertainties"
      Phys. Rev. C 91, 014324 (2015).

 
  If you have questions, please, contact Anatoli Afanasjev at 
           Anatoli.Afanasjev@gmail.com

------------------------------------------------------------------------

  THE NOTATION OF THE OBSERVABLES INCLUDED INTO TABLE
 
  Z    - proton number
  N    - neutron number
 def   - equilibrium quadrupole deformation
  E    - total binding energy  (in MeV)
Lam_n  - neutron chemical potential  (in MeV)
Lam_p  - proton chemical potential (in MeV)
Ep_n   - neutron pairing energy  (in MeV)
Ep_p   - proton pairing energy  (in MeV)
Rc     - charge radius  (in fm)
B2_n   - neutron quadrupole deformation
B2_p   - proton quadrupole deformation
B4_n   - neutron hexadecapole deformation
B4_p   - neutron hexadecapole deformation
R2_n   - neutron mass radius (in fm)
R2_p   - proton mass radius (in fm)

c --------------------------------------------------------------------------
    This part of Fortran subroutine shows the formating used in the reading
    of the data from the table. 
  
     icount=2004
      do i=1,icount
        read(20,805) Z,N,def,E,ALam_n,ALam_p,Ep_n,Ep_p,Rc,
     *                B2_n,B2_p,B4_n,B4_p,R2_n,R2_p
      enddo
 98 186  0.000  -2010.897  -1.7  -9.8  -7.69 -18.17  6.130  0.000  0.000  0.000  0.000  6.577  6.078
 98 188 -0.001  -2014.281  -1.7 -10.1 -13.37 -18.23  6.152 -0.001 -0.001  0.000  0.000  6.605  6.100
 98 190  0.000  -2017.491  -1.6 -10.4 -17.83 -18.28  6.173  0.000  0.000  0.000  0.000  6.633  6.120
 98 192  0.123  -2021.523  -2.0 -11.0 -12.24 -11.01  6.196  0.121  0.128  0.116  0.096  6.678  6.145
 98 194  0.147  -2025.506  -2.0 -11.4 -14.30  -9.91  6.217  0.145  0.149  0.135  0.112  6.710  6.166
 98 196  0.172  -2029.410  -2.0 -11.8 -15.39  -9.44  6.240  0.172  0.173  0.155  0.131  6.743  6.189
 98 198  0.198  -2033.290  -1.9 -12.2 -15.42  -9.79  6.263  0.198  0.199  0.173  0.147  6.776  6.212
 98 200  0.220  -2037.069  -1.9 -12.4 -15.17 -10.44  6.285  0.220  0.221  0.184  0.157  6.809  6.234
 98 202  0.239  -2040.662  -1.7 -12.7 -15.06 -10.97  6.305  0.239  0.239  0.186  0.160  6.839  6.255
 98 204  0.252  -2044.009  -1.6 -13.0 -15.20 -11.37  6.324  0.252  0.253  0.181  0.159  6.869  6.273
 98 206  0.263  -2047.076  -1.5 -13.2 -15.70 -11.73  6.341  0.263  0.263  0.171  0.154  6.897  6.290
 98 208  0.272  -2049.863  -1.3 -13.5 -16.44 -12.11  6.357  0.272  0.271  0.159  0.147  6.926  6.306
 98 210  0.279  -2052.383  -1.2 -13.7 -17.31 -12.57  6.372  0.280  0.277  0.145  0.139  6.954  6.321
 98 212  0.283  -2054.647  -1.1 -13.9 -18.26 -13.13  6.386  0.285  0.281  0.129  0.129  6.982  6.335
 98 214  0.286  -2056.672  -1.0 -14.2 -19.19 -13.81  6.399  0.287  0.282  0.112  0.118  7.008  6.349
 98 216  0.287  -2058.466  -0.8 -14.4 -20.05 -14.57  6.413  0.289  0.283  0.094  0.106  7.034  6.363
 98 218  0.287  -2060.033  -0.7 -14.6 -21.11 -15.36  6.425  0.289  0.283  0.076  0.095  7.061  6.375
 98 220  0.286  -2061.378  -0.6 -14.9 -22.62 -16.11  6.437  0.288  0.282  0.059  0.084  7.088  6.387
 98 222  0.284  -2062.526  -0.5 -15.0 -24.33 -16.81  6.448  0.286  0.280  0.042  0.074  7.114  6.398
 98 224  0.280  -2063.502  -0.5 -15.2 -25.89 -17.46  6.458  0.282  0.276  0.026  0.063  7.139  6.408
 98 226  0.273  -2064.326  -0.4 -15.4 -27.17 -18.09  6.467  0.275  0.270  0.009  0.051  7.164  6.417
 98 228  0.265  -2065.011  -0.3 -15.6 -28.17 -18.69  6.476  0.266  0.262 -0.007  0.040  7.187  6.426
 98 230  0.254  -2065.563  -0.2 -15.7 -29.10 -19.25  6.483  0.255  0.252 -0.022  0.029  7.210  6.434
 98 232  0.241  -2065.990  -0.2 -15.9 -30.15 -19.77  6.489  0.241  0.240 -0.035  0.019  7.231  6.440
 98 234  0.225  -2066.318  -0.1 -16.0 -31.43 -20.25  6.495  0.224  0.226 -0.044  0.011  7.253  6.445
 98 236 -0.173  -2066.636  -0.3 -15.8 -35.42 -17.05  6.488 -0.177 -0.162  0.007  0.022  7.269  6.438
 98 238 -0.160  -2067.199  -0.3 -16.0 -35.81 -17.05  6.494 -0.164 -0.149 -0.002  0.016  7.289  6.445
 98 240 -0.146  -2067.694  -0.2 -16.1 -36.04 -17.22  6.501 -0.150 -0.136 -0.011  0.011  7.310  6.452
 98 242 -0.130  -2068.137  -0.2 -16.2 -36.06 -17.57  6.509 -0.133 -0.122 -0.018  0.006  7.331  6.459
 98 244 -0.112  -2068.550  -0.2 -16.3 -35.88 -18.12  6.516 -0.114 -0.106 -0.022  0.001  7.352  6.467
 98 246 -0.090  -2068.960  -0.2 -16.4 -35.57 -18.89  6.523 -0.091 -0.086 -0.022 -0.002  7.372  6.474
 98 248 -0.058  -2069.408  -0.2 -16.5 -35.36 -19.99  6.529 -0.059 -0.058 -0.014 -0.003  7.393  6.480
 98 250 -0.004  -2069.992  -0.3 -16.6 -33.97 -21.20  6.536 -0.004 -0.005  0.000  0.000  7.415  6.487
 98 252 -0.001  -2070.482  -0.2 -16.8 -29.05 -21.26  6.545 -0.001 -0.002  0.000  0.000  7.438  6.496
 98 254  0.000  -2070.807  -0.1 -16.9 -23.02 -21.32  6.554  0.000 -0.001  0.000  0.000  7.461  6.505
 98 256  0.000  -2070.907   0.0 -17.1 -15.20 -21.35  6.563  0.000  0.000  0.000  0.000  7.484  6.514
100 132  0.125  -1727.765  -8.6  -0.1  -5.99 -11.31  5.849  0.115  0.138  0.064  0.073  5.900  5.794
100 134  0.180  -1745.028  -8.7  -0.6  -9.35  -7.93  5.875  0.172  0.191  0.119  0.122  5.942  5.820
100 136  0.224  -1762.364  -8.6  -1.0  -8.99  -7.59  5.902  0.217  0.233  0.149  0.147  5.982  5.847
100 138  0.241  -1779.260  -8.3  -1.4  -7.55  -7.64  5.919  0.234  0.250  0.158  0.153  6.012  5.865
100 140  0.257  -1795.506  -8.0  -1.8  -7.47  -7.68  5.936  0.251  0.265  0.158  0.152  6.042  5.882
100 142  0.269  -1811.148  -7.7  -2.2  -7.27  -7.61  5.951  0.263  0.276  0.152  0.146  6.070  5.897
100 144  0.277  -1826.196  -7.4  -2.7  -7.36  -7.43  5.966  0.272  0.284  0.139  0.134  6.098  5.912
100 146  0.285  -1840.743  -7.2  -3.2  -6.28  -7.35  5.982  0.282  0.291  0.127  0.124  6.126  5.928
100 148  0.293  -1854.707  -6.7  -3.7  -3.20  -7.45  5.997  0.290  0.298  0.115  0.114  6.153  5.943
100 150  0.294  -1867.626  -6.3  -4.2  -4.99  -7.88  6.008  0.291  0.298  0.094  0.098  6.178  5.955
100 152  0.291  -1879.852  -6.0  -4.7  -6.10  -8.34  6.020  0.288  0.295  0.073  0.082  6.202  5.967
100 154  0.285  -1891.523  -5.7  -5.1  -7.06  -8.80  6.032  0.282  0.289  0.054  0.066  6.226  5.979
100 156  0.280  -1902.724  -5.5  -5.6  -7.25  -9.47  6.044  0.278  0.284  0.033  0.051  6.250  5.990
100 158  0.276  -1913.455  -5.2  -5.9  -6.99 -10.31  6.055  0.274  0.280  0.012  0.036  6.275  6.002
100 160  0.269  -1923.697  -5.0  -6.3  -6.57 -11.27  6.064  0.267  0.272 -0.009  0.019  6.298  6.011
100 162  0.259  -1933.408  -4.7  -6.6  -5.36 -12.30  6.073  0.257  0.262 -0.028  0.002  6.319  6.021
100 164  0.241  -1942.420  -4.4  -6.9  -9.02 -12.55  6.081  0.238  0.245 -0.028  0.002  6.338  6.028
100 166  0.215  -1951.180  -4.4  -7.1 -10.51 -13.69  6.085  0.213  0.220 -0.029 -0.001  6.354  6.032
100 168  0.187  -1959.836  -4.3  -7.3 -10.94 -15.44  6.089  0.185  0.190 -0.035 -0.008  6.371  6.036
100 170  0.156  -1968.484  -4.3  -7.5 -10.87 -16.50  6.091  0.155  0.157 -0.037 -0.013  6.387  6.038
100 172 -0.142  -1977.442  -4.5  -7.6 -11.07 -13.41  6.099 -0.145 -0.138  0.025  0.025  6.408  6.047
100 174 -0.125  -1986.210  -4.3  -7.8 -10.05 -14.26  6.106 -0.127 -0.122  0.012  0.015  6.428  6.053
100 176 -0.109  -1994.685  -4.2  -8.1  -8.00 -15.23  6.112 -0.111 -0.106 -0.001  0.006  6.449  6.059
100 178 -0.092  -2002.769  -3.9  -8.3  -5.63 -16.39  6.117 -0.093 -0.089 -0.011 -0.002  6.471  6.065
100 180 -0.058  -2010.585  -3.8  -8.5  -5.74 -18.44  6.122 -0.059 -0.058 -0.016 -0.007  6.494  6.069
100 182 -0.004  -2018.261  -3.8  -8.6  -5.24 -20.24  6.125 -0.004 -0.004  0.000  0.000  6.518  6.073
100 184  0.000  -2025.606  -2.9  -8.8   0.00 -20.59  6.129  0.000  0.000  0.000  0.000  6.544  6.077
100 186 -0.001  -2029.803  -2.1  -9.2  -7.57 -20.64  6.152 -0.001 -0.001  0.000  0.000  6.572  6.100
100 188 -0.002  -2033.825  -2.0  -9.5 -12.99 -20.67  6.174 -0.002 -0.003  0.000  0.000  6.599  6.122
100 190  0.097  -2037.946  -2.4  -9.9 -11.31 -14.82  6.199  0.092  0.108  0.077  0.069  6.638  6.147
100 192  0.133  -2042.755  -2.4 -10.2 -12.58 -11.41  6.222  0.128  0.142  0.117  0.101  6.674  6.170
100 194  0.157  -2047.508  -2.4 -10.6 -14.51  -9.85  6.243  0.153  0.164  0.137  0.118  6.706  6.192
100 196  0.181  -2052.176  -2.3 -11.0 -15.45  -8.99  6.266  0.178  0.186  0.155  0.134  6.738  6.215
100 198  0.202  -2056.745  -2.2 -11.3 -15.28  -8.97  6.287  0.200  0.206  0.171  0.148  6.770  6.236
100 200  0.220  -2061.128  -2.1 -11.6 -14.94  -9.55  6.308  0.219  0.222  0.180  0.156  6.801  6.257
100 202  0.236  -2065.275  -2.0 -11.9 -14.60 -10.41  6.327  0.235  0.237  0.182  0.159  6.831  6.276
100 204  0.248  -2069.148  -1.9 -12.2 -14.48 -11.30  6.345  0.248  0.249  0.178  0.157  6.860  6.294
100 206  0.259  -2072.725  -1.7 -12.4 -14.78 -12.09  6.362  0.259  0.260  0.168  0.151  6.888  6.311
100 208  0.269  -2076.010  -1.6 -12.7 -15.42 -12.72  6.378  0.268  0.269  0.155  0.143  6.916  6.327
100 210  0.276  -2079.017  -1.4 -13.0 -16.36 -13.20  6.392  0.276  0.275  0.139  0.133  6.943  6.342
100 212  0.280  -2081.776  -1.3 -13.2 -17.25 -13.61  6.406  0.281  0.280  0.122  0.121  6.970  6.356
100 214  0.284  -2084.305  -1.2 -13.5 -17.78 -14.02  6.420  0.284  0.282  0.103  0.108  6.996  6.370
100 216  0.285  -2086.603  -1.1 -13.7 -18.02 -14.47  6.433  0.286  0.284  0.084  0.095  7.022  6.383
100 218  0.286  -2088.645  -1.0 -14.0 -18.61 -14.95  6.446  0.287  0.285  0.065  0.083  7.047  6.396
100 220  0.285  -2090.423  -0.8 -14.2 -20.09 -15.46  6.458  0.286  0.284  0.048  0.072  7.074  6.408
100 222  0.283  -2091.974  -0.7 -14.4 -21.83 -15.99  6.468  0.283  0.281  0.030  0.061  7.099  6.419
100 224  0.279  -2093.337  -0.6 -14.6 -23.29 -16.55  6.479  0.279  0.278  0.014  0.050  7.125  6.429
100 226  0.273  -2094.532  -0.6 -14.8 -24.36 -17.14  6.489  0.274  0.273 -0.002  0.040  7.149  6.439
100 228  0.266  -2095.565  -0.5 -15.0 -25.20 -17.76  6.498  0.266  0.266 -0.017  0.030  7.172  6.449
100 230  0.258  -2096.434  -0.4 -15.1 -26.14 -18.39  6.507  0.258  0.259 -0.029  0.021  7.195  6.458
100 232  0.248  -2097.143  -0.3 -15.3 -27.40 -19.03  6.515  0.248  0.250 -0.039  0.013  7.219  6.465
100 234  0.234  -2097.717  -0.3 -15.4 -28.82 -19.74  6.520  0.233  0.237 -0.049  0.005  7.240  6.471
100 236  0.214  -2098.201  -0.2 -15.5 -30.32 -20.51  6.524  0.212  0.218 -0.053  0.000  7.259  6.475
100 238  0.179  -2098.711  -0.3 -15.6 -32.29 -20.69  6.525  0.178  0.182 -0.045  0.003  7.273  6.476
100 240 -0.156  -2099.325  -0.4 -15.5 -33.75 -18.68  6.527 -0.159 -0.148 -0.008  0.011  7.295  6.478
100 242 -0.141  -2100.033  -0.3 -15.7 -33.53 -19.20  6.535 -0.144 -0.134 -0.016  0.006  7.316  6.486
100 244 -0.124  -2100.695  -0.3 -15.8 -33.06 -19.90  6.542 -0.127 -0.119 -0.022  0.001  7.336  6.493
100 246 -0.104  -2101.334  -0.3 -15.9 -32.34 -20.78  6.549 -0.106 -0.101 -0.025 -0.003  7.356  6.500
100 248 -0.079  -2101.986  -0.3 -16.1 -31.58 -21.90  6.555 -0.080 -0.077 -0.023 -0.005  7.377  6.506
100 250  0.000  -2102.741  -0.4 -16.1 -32.10 -23.95  6.561  0.000  0.000  0.000  0.000  7.397  6.512
100 252 -0.001  -2103.561  -0.4 -16.3 -27.34 -24.06  6.568 -0.001 -0.002  0.000  0.000  7.420  6.520
100 254 -0.001  -2104.213  -0.3 -16.5 -21.49 -24.16  6.576  0.000 -0.002  0.000  0.000  7.444  6.527
100 256  0.000  -2104.643  -0.1 -16.6 -13.89 -24.25  6.584  0.000 -0.001  0.000  0.000  7.467  6.535
100 258  0.000  -2104.677   0.4 -16.8  -0.41 -24.31  6.590  0.000 -0.001  0.000  0.000  7.489  6.541
102 134  0.189  -1745.335  -9.1   0.2 -10.37  -8.02  5.904  0.180  0.200  0.114  0.115  5.951  5.849
102 136  0.219  -1763.487  -9.0  -0.2  -9.61  -7.89  5.925  0.213  0.228  0.138  0.135  5.986  5.871
102 138  0.236  -1781.170  -8.7  -0.6  -8.26  -8.16  5.942  0.230  0.244  0.148  0.142  6.016  5.888
102 140  0.252  -1798.239  -8.4  -1.0  -8.23  -8.44  5.959  0.247  0.260  0.148  0.141  6.046  5.905
102 142  0.266  -1814.754  -8.1  -1.4  -8.21  -8.30  5.975  0.261  0.274  0.140  0.133  6.074  5.921
102 144  0.277  -1830.748  -7.9  -1.9  -8.10  -7.67  5.990  0.272  0.284  0.127  0.120  6.102  5.937
102 146  0.287  -1846.274  -7.6  -2.3  -6.74  -6.97  6.005  0.282  0.293  0.114  0.108  6.130  5.952
102 148  0.293  -1861.215  -7.2  -2.8  -3.62  -6.53  6.019  0.289  0.299  0.103  0.098  6.156  5.966
102 150  0.294  -1875.168  -6.8  -3.4  -4.85  -6.38  6.031  0.290  0.300  0.082  0.081  6.181  5.978
102 152  0.293  -1888.411  -6.4  -3.9  -5.18  -6.44  6.043  0.289  0.298  0.061  0.065  6.204  5.990
102 154  0.287  -1900.981  -6.2  -4.3  -6.25  -6.66  6.054  0.283  0.292  0.042  0.051  6.228  6.001
102 156  0.283  -1913.025  -5.9  -4.7  -6.49  -7.10  6.066  0.279  0.288  0.023  0.037  6.252  6.013
102 158  0.279  -1924.559  -5.6  -5.2  -6.13  -7.73  6.078  0.276  0.284  0.003  0.023  6.277  6.025
102 160  0.273  -1935.556  -5.4  -5.5  -5.53  -8.62  6.088  0.270  0.278 -0.017  0.007  6.299  6.035
102 162  0.264  -1945.956  -5.0  -5.9  -3.72  -9.75  6.097  0.261  0.270 -0.035 -0.008  6.320  6.044
102 164  0.251  -1955.442  -4.6  -6.1  -8.49 -10.28  6.106  0.247  0.257 -0.033 -0.006  6.342  6.053
102 166  0.225  -1964.627  -4.6  -6.4 -10.24 -12.00  6.110  0.221  0.231 -0.033 -0.007  6.357  6.058
102 168  0.193  -1973.741  -4.6  -6.6 -10.41 -14.38  6.112  0.190  0.198 -0.037 -0.011  6.371  6.060
102 170  0.163  -1982.845  -4.5  -6.9 -10.13 -15.82  6.114  0.161  0.166 -0.041 -0.017  6.387  6.061
102 172 -0.148  -1991.860  -4.7  -6.9 -10.08 -14.70  6.122 -0.150 -0.145  0.026  0.025  6.407  6.069
102 174 -0.129  -2001.149  -4.6  -7.1  -9.34 -15.52  6.127 -0.131 -0.127  0.012  0.015  6.426  6.075
102 176 -0.113  -2010.129  -4.4  -7.4  -7.44 -16.45  6.133 -0.114 -0.111 -0.003  0.004  6.447  6.081
102 178 -0.097  -2018.687  -4.1  -7.6  -4.62 -17.45  6.139 -0.098 -0.096 -0.013 -0.004  6.469  6.086
102 180 -0.062  -2026.790  -4.0  -7.8  -5.33 -19.59  6.142 -0.062 -0.062 -0.019 -0.010  6.491  6.090
102 182 -0.007  -2034.911  -4.0  -8.0  -5.07 -21.68  6.146 -0.007 -0.007  0.000  0.000  6.513  6.094
102 184  0.000  -2042.659  -3.2  -8.2   0.00 -22.10  6.150  0.000  0.000  0.000  0.000  6.539  6.097
102 186 -0.001  -2047.522  -2.4  -8.6  -7.50 -22.14  6.173 -0.001 -0.001  0.000  0.000  6.567  6.121
102 188  0.007  -2052.140  -2.3  -8.9 -12.65 -22.11  6.195  0.007  0.009  0.000  0.000  6.594  6.143
102 190  0.097  -2057.066  -2.6  -9.2 -11.65 -16.37  6.221  0.090  0.110  0.066  0.062  6.632  6.169
102 192  0.137  -2062.489  -2.7  -9.5 -13.58 -12.78  6.244  0.131  0.148  0.109  0.095  6.668  6.193
102 194  0.164  -2067.905  -2.7  -9.8 -15.57 -11.12  6.267  0.159  0.174  0.130  0.113  6.701  6.216
102 196  0.188  -2073.252  -2.7 -10.1 -16.32 -10.35  6.289  0.184  0.196  0.150  0.130  6.734  6.238
102 198  0.209  -2078.477  -2.6 -10.5 -15.94 -10.32  6.311  0.206  0.215  0.166  0.145  6.766  6.260
102 200  0.225  -2083.503  -2.5 -10.8 -15.31 -10.68  6.331  0.223  0.230  0.175  0.154  6.796  6.280
102 202  0.239  -2088.271  -2.3 -11.1 -14.59 -11.25  6.350  0.237  0.242  0.178  0.157  6.826  6.299
102 204  0.249  -2092.737  -2.2 -11.4 -14.11 -11.93  6.367  0.248  0.252  0.174  0.155  6.853  6.317
102 206  0.259  -2096.877  -2.0 -11.7 -14.10 -12.64  6.383  0.258  0.261  0.164  0.148  6.880  6.333
102 208  0.267  -2100.697  -1.8 -12.0 -14.56 -13.26  6.399  0.266  0.269  0.151  0.139  6.908  6.348
102 210  0.274  -2104.217  -1.7 -12.3 -15.59 -13.70  6.413  0.273  0.275  0.134  0.127  6.934  6.363
102 212  0.278  -2107.490  -1.6 -12.5 -16.45 -13.97  6.427  0.278  0.279  0.115  0.113  6.961  6.377
102 214  0.282  -2110.547  -1.5 -12.8 -16.63 -14.12  6.440  0.282  0.283  0.095  0.099  6.986  6.391
102 216  0.285  -2113.374  -1.4 -13.0 -16.29 -14.20  6.454  0.284  0.285  0.076  0.085  7.011  6.404
102 218  0.285  -2115.919  -1.2 -13.3 -16.43 -14.31  6.466  0.285  0.286  0.056  0.072  7.036  6.417
102 220  0.284  -2118.158  -1.1 -13.5 -17.88 -14.49  6.478  0.284  0.286  0.038  0.060  7.062  6.428
102 222  0.282  -2120.141  -0.9 -13.8 -19.58 -14.77  6.489  0.282  0.283  0.020  0.049  7.087  6.439
102 224  0.279  -2121.920  -0.8 -14.0 -20.86 -15.17  6.499  0.278  0.280  0.003  0.038  7.112  6.450
102 226  0.273  -2123.511  -0.8 -14.2 -21.72 -15.69  6.510  0.273  0.275 -0.013  0.028  7.136  6.460
102 228  0.267  -2124.917  -0.7 -14.4 -22.37 -16.33  6.520  0.266  0.269 -0.026  0.018  7.159  6.470
102 230  0.260  -2126.127  -0.6 -14.5 -23.26 -17.06  6.529  0.258  0.262 -0.038  0.010  7.182  6.480
102 232  0.251  -2127.143  -0.5 -14.7 -24.70 -17.85  6.537  0.249  0.254 -0.047  0.003  7.205  6.488
102 234  0.238  -2127.995  -0.4 -14.9 -26.35 -18.75  6.543  0.236  0.243 -0.055 -0.003  7.227  6.494
102 236  0.220  -2128.732  -0.4 -15.0 -27.90 -19.77  6.548  0.218  0.225 -0.060 -0.007  7.247  6.499
102 238  0.189  -2129.460  -0.4 -15.1 -29.51 -20.42  6.549  0.187  0.194 -0.054 -0.006  7.261  6.500
102 240  0.164  -2130.264  -0.4 -15.2 -30.17 -20.65  6.554  0.162  0.169 -0.049 -0.005  7.278  6.505
102 242  0.144  -2131.083  -0.4 -15.3 -30.32 -21.11  6.559  0.142  0.150 -0.047 -0.008  7.299  6.510
102 244  0.125  -2131.900  -0.4 -15.4 -30.29 -21.71  6.565  0.122  0.131 -0.044 -0.011  7.320  6.516
102 246  0.104  -2132.725  -0.4 -15.5 -30.10 -22.44  6.571  0.101  0.111 -0.038 -0.013  7.341  6.522
102 248 -0.089  -2133.617  -0.5 -15.6 -28.76 -23.35  6.579 -0.090 -0.086 -0.026 -0.007  7.361  6.530
102 250 -0.052  -2134.577  -0.5 -15.7 -28.08 -24.81  6.584 -0.052 -0.051 -0.015 -0.005  7.381  6.536
102 252 -0.002  -2135.692  -0.5 -15.8 -25.61 -25.86  6.590 -0.001 -0.003  0.000  0.000  7.404  6.542
102 254 -0.001  -2136.644  -0.4 -16.0 -20.05 -26.02  6.597  0.000 -0.002  0.000  0.000  7.428  6.548
102 256  0.000  -2137.378  -0.3 -16.1 -12.79 -26.17  6.603  0.000 -0.001  0.000  0.000  7.452  6.554
102 258  0.000  -2137.738   0.3 -16.3  -0.16 -26.28  6.608  0.000  0.000  0.000  0.000  7.475  6.559
104 138  0.250  -1781.413  -9.1   0.2  -9.77  -8.40  5.972  0.244  0.258  0.142  0.135  6.028  5.919
104 140  0.250  -1799.334  -8.8  -0.2  -9.10  -8.28  5.982  0.244  0.257  0.139  0.131  6.051  5.929
104 142  0.270  -1816.667  -8.6  -0.6  -9.16  -8.57  6.002  0.264  0.277  0.133  0.125  6.082  5.948
104 144  0.278  -1833.401  -8.4  -1.1  -9.86  -7.57  6.027  0.294  0.308  0.118  0.111  6.120  5.973
104 146  0.288  -1849.873  -8.1  -1.5  -7.68  -6.84  6.037  0.295  0.307  0.105  0.098  6.142  5.983
104 148  0.292  -1865.748  -7.7  -1.9  -4.53  -6.03  6.046  0.295  0.307  0.094  0.087  6.164  5.993
104 150  0.295  -1880.760  -7.3  -2.4  -4.87  -4.46  6.056  0.295  0.307  0.070  0.066  6.187  6.003
104 152  0.296  -1895.188  -6.9  -2.9  -4.27  -3.94  6.066  0.291  0.302  0.049  0.049  6.208  6.013
104 154  0.290  -1908.658  -6.6  -3.3  -5.72  -4.20  6.077  0.285  0.296  0.031  0.036  6.231  6.024
104 156  0.285  -1921.570  -6.3  -3.8  -5.98  -4.55  6.089  0.281  0.292  0.012  0.022  6.255  6.037
104 158  0.282  -1933.960  -6.1  -4.2  -5.46  -5.04  6.101  0.278  0.288 -0.007  0.008  6.280  6.048
104 160  0.276  -1945.789  -5.8  -4.7  -4.42  -5.87  6.111  0.272  0.282 -0.026 -0.006  6.302  6.059
104 162  0.267  -1956.933  -5.3  -5.1  -2.08  -6.96  6.120  0.263  0.275 -0.044 -0.020  6.322  6.067
104 164  0.258  -1966.922  -4.9  -5.3  -8.00  -7.78  6.131  0.254  0.266 -0.041 -0.017  6.346  6.078
104 166  0.229  -1976.587  -4.8  -5.6  -9.90 -10.38  6.134  0.225  0.237 -0.039 -0.016  6.359  6.081
104 168  0.195  -1986.257  -4.8  -5.9  -9.77 -13.06  6.134  0.191  0.200 -0.041 -0.017  6.371  6.081
104 170  0.169  -1995.863  -4.8  -6.2  -9.51 -14.56  6.137  0.166  0.173 -0.045 -0.023  6.388  6.085
104 172  0.146  -2005.319  -4.7  -6.4  -8.94 -15.77  6.141  0.144  0.150 -0.050 -0.029  6.406  6.089
104 174 -0.130  -2014.712  -4.8  -6.4  -8.78 -16.55  6.148 -0.131 -0.128  0.012  0.014  6.425  6.096
104 176 -0.113  -2024.228  -4.7  -6.7  -7.07 -17.37  6.153 -0.114 -0.111 -0.003  0.002  6.445  6.101
104 178 -0.099  -2033.298  -4.3  -7.0  -4.13 -18.18  6.159 -0.100 -0.098 -0.015 -0.006  6.467  6.107
104 180 -0.064  -2041.839  -4.2  -7.2  -5.08 -20.16  6.162 -0.064 -0.064 -0.020 -0.012  6.488  6.110
104 182 -0.009  -2050.368  -4.2  -7.4  -4.94 -22.27  6.166 -0.009 -0.009 -0.001  0.000  6.510  6.114
104 184  0.000  -2058.522  -3.4  -7.6   0.00 -22.74  6.169  0.000  0.000  0.000  0.000  6.535  6.117
104 186 -0.001  -2064.062  -2.7  -8.0  -7.49 -22.76  6.193 -0.001 -0.001  0.000  0.001  6.563  6.141
104 188  0.000  -2069.314  -2.6  -8.3 -12.52 -22.77  6.215  0.000  0.000  0.000  0.000  6.590  6.163
104 190  0.089  -2074.896  -2.9  -8.6 -11.90 -18.05  6.241  0.082  0.102  0.048  0.047  6.624  6.190
104 192  0.137  -2080.805  -3.0  -8.8 -14.66 -14.22  6.265  0.131  0.149  0.095  0.084  6.662  6.214
104 194  0.169  -2086.812  -3.0  -9.1 -16.96 -12.41  6.289  0.164  0.180  0.121  0.105  6.697  6.238
104 196  0.199  -2092.796  -3.0  -9.4 -17.79 -11.70  6.314  0.194  0.207  0.144  0.125  6.731  6.264
104 198  0.221  -2098.677  -2.9  -9.8 -17.28 -11.67  6.337  0.217  0.228  0.161  0.142  6.764  6.287
104 200  0.236  -2104.359  -2.8 -10.1 -16.21 -11.81  6.358  0.233  0.243  0.172  0.154  6.795  6.307
104 202  0.247  -2109.768  -2.6 -10.4 -15.06 -12.01  6.375  0.244  0.253  0.175  0.157  6.823  6.325
104 204  0.255  -2114.857  -2.5 -10.7 -14.15 -12.32  6.391  0.252  0.260  0.170  0.154  6.850  6.341
104 206  0.262  -2119.599  -2.3 -11.0 -13.69 -12.73  6.406  0.260  0.267  0.161  0.147  6.876  6.356
104 208  0.269  -2123.984  -2.1 -11.3 -13.87 -13.14  6.420  0.267  0.273  0.148  0.137  6.902  6.370
104 210  0.273  -2128.035  -2.0 -11.6 -14.97 -13.49  6.434  0.272  0.276  0.131  0.124  6.927  6.384
104 212  0.277  -2131.829  -1.8 -11.8 -15.79 -13.72  6.447  0.276  0.280  0.111  0.108  6.953  6.397
104 214  0.281  -2135.411  -1.7 -12.1 -15.73 -13.81  6.460  0.280  0.283  0.091  0.093  6.978  6.411
104 216  0.283  -2138.760  -1.6 -12.3 -15.00 -13.76  6.473  0.282  0.285  0.071  0.078  7.002  6.424
104 218  0.284  -2141.809  -1.4 -12.6 -14.78 -13.64  6.486  0.283  0.286  0.051  0.064  7.027  6.436
104 220  0.283  -2144.518  -1.3 -12.8 -16.14 -13.58  6.497  0.282  0.286  0.032  0.050  7.052  6.448
104 222  0.281  -2146.951  -1.2 -13.1 -17.72 -13.62  6.508  0.279  0.284  0.013  0.038  7.076  6.459
