
   The included below is "mass table" calculated with the DDPC1 covariant 
energy density functional. It represent a part of the study of the global
performance of covariant energy density functionals and assesment of 
related systematic theoretical uncertainties. The major results of this
study are presented in the following publication: 

      S. E. Agbemava, A. V. Afanasjev, D. Ray and P. Ring,
     "Global performance of covariant energy density functionals: 
      Ground state observables of even-even nuclei and the estimate 
      of theoretical uncertainties", 
      Physical Review C 89, 054320 (2014)

with additional analysis provided in two follow-up publications 

      A.V.Afanasjev and S.E.Agbemava,
      "Covariant energy density functionals: Nuclear matter constraints 
       and global ground state properties"
      Phys. Rev. C 93, 054310 (2016)

      A.V. Afanasjev, S.E. Agbemava, D. Ray and P.Ring,
      "Neutron drip line: Single-particle degrees of freedom and
      pairing properties as sources of theoretical uncertainties"
      Phys. Rev. C 91, 014324 (2015).

 
  If you have questions, please, contact Anatoli Afanasjev at 
           Anatoli.Afanasjev@gmail.com

------------------------------------------------------------------------

  THE NOTATION OF THE OBSERVABLES INCLUDED INTO TABLE
 
  Z    - proton number
  N    - neutron number
 def   - equilibrium quadrupole deformation
  E    - total binding energy  (in MeV)
Lam_n  - neutron chemical potential  (in MeV)
Lam_p  - proton chemical potential (in MeV)
Ep_n   - neutron pairing energy  (in MeV)
Ep_p   - proton pairing energy  (in MeV)
Rc     - charge radius  (in fm)
B2_n   - neutron quadrupole deformation
B2_p   - proton quadrupole deformation
B4_n   - neutron hexadecapole deformation
B4_p   - neutron hexadecapole deformation
R2_n   - neutron mass radius (in fm)
R2_p   - proton mass radius (in fm)

c --------------------------------------------------------------------------
    This part of Fortran subroutine shows the formating used in the reading
    of the data from the table. 
  
     icount=1761
      do i=1,icount
        read(20,805) Z,N,def,E,ALam_n,ALam_p,Ep_n,Ep_p,Rc,
     *                B2_n,B2_p,B4_n,B4_p,R2_n,R2_p
      enddo
 98 176 -0.100  -1981.613  -3.9  -8.4  -3.92 -11.71  6.076 -0.100 -0.098  0.005  0.010  6.317  6.023
 98 178 -0.091  -1989.139  -3.5  -8.7  -0.77 -12.50  6.082 -0.092 -0.089 -0.007  0.001  6.336  6.029
 98 180 -0.052  -1995.894  -3.4  -8.8  -3.01 -14.76  6.085 -0.052 -0.051 -0.013 -0.007  6.353  6.032
 98 182 -0.005  -2002.675  -3.3  -9.0  -2.95 -16.15  6.089 -0.005 -0.006 -0.001  0.000  6.373  6.036
 98 184 -0.001  -2009.018  -2.5  -9.2   0.00 -16.35  6.094 -0.001 -0.001  0.000  0.000  6.396  6.041
 98 186 -0.002  -2012.373  -1.7  -9.6  -5.43 -16.31  6.115 -0.002 -0.003  0.000  0.000  6.420  6.063
 98 188  0.001  -2015.605  -1.7  -9.9  -9.31 -16.28  6.137  0.001  0.001  0.000  0.000  6.444  6.084
 98 190  0.068  -2019.187  -1.9 -10.4  -7.56 -13.42  6.160  0.064  0.077  0.040  0.040  6.473  6.108
 98 192  0.120  -2023.325  -2.1 -11.0  -7.69  -8.43  6.181  0.116  0.127  0.109  0.099  6.509  6.129
 98 194  0.149  -2027.554  -2.1 -11.5  -9.15  -6.99  6.205  0.145  0.155  0.135  0.122  6.539  6.153
 98 196  0.177  -2031.875  -2.2 -11.9  -9.00  -6.87  6.228  0.175  0.182  0.157  0.141  6.570  6.176
 98 198  0.198  -2036.122  -2.1 -12.2  -8.15  -7.31  6.248  0.196  0.202  0.170  0.153  6.598  6.196
 98 200  0.215  -2040.075  -1.9 -12.5  -8.07  -7.76  6.267  0.213  0.220  0.175  0.157  6.625  6.215
 98 202  0.229  -2043.784  -1.8 -12.8  -7.75  -7.99  6.284  0.227  0.233  0.174  0.156  6.651  6.233
 98 204  0.240  -2047.239  -1.7 -13.1  -7.05  -8.11  6.300  0.238  0.244  0.168  0.151  6.675  6.249
 98 206  0.249  -2050.413  -1.5 -13.4  -5.89  -8.18  6.316  0.247  0.253  0.160  0.146  6.698  6.265
 98 208  0.256  -2053.197  -1.2 -13.7  -3.98  -8.36  6.329  0.254  0.260  0.151  0.139  6.721  6.278
 98 210  0.257  -2055.297  -1.0 -14.0  -6.59  -8.72  6.342  0.256  0.261  0.132  0.124  6.742  6.292
 98 212  0.259  -2057.160  -0.9 -14.3  -7.77  -9.27  6.356  0.258  0.262  0.114  0.110  6.764  6.305
 98 214  0.262  -2058.884  -0.8 -14.6  -7.60 -10.00  6.369  0.262  0.264  0.095  0.097  6.787  6.318
 98 216  0.265  -2060.436  -0.7 -14.9  -6.41 -10.88  6.380  0.265  0.266  0.077  0.084  6.810  6.330
 98 218  0.266  -2061.697  -0.5 -15.2  -4.89 -11.90  6.392  0.266  0.266  0.057  0.070  6.831  6.341
 98 220  0.262  -2062.472  -0.3 -15.5  -5.66 -12.91  6.404  0.262  0.262  0.037  0.053  6.851  6.354
 98 222  0.253  -2062.883  -0.2 -15.7  -7.73 -13.48  6.413  0.253  0.252  0.020  0.040  6.869  6.363
 98 224  0.244  -2063.147  -0.1 -15.9  -8.87 -14.09  6.422  0.245  0.242  0.003  0.026  6.888  6.372
 98 226  0.237  -2063.304  -0.1 -16.1  -9.29 -14.82  6.431  0.238  0.234 -0.017  0.012  6.908  6.381
 98 228  0.230  -2063.381   0.0 -16.3  -8.79 -15.62  6.439  0.231  0.227 -0.037 -0.003  6.928  6.390
 98 230  0.224  -2063.384   0.0 -16.5  -6.97 -16.44  6.449  0.225  0.220 -0.058 -0.020  6.948  6.399
100 134  0.219  -1737.679  -9.1   0.0  -8.62  -7.06  5.888  0.210  0.230  0.136  0.138  5.901  5.833
100 136  0.238  -1755.751  -8.9  -0.4  -7.51  -6.79  5.906  0.231  0.248  0.149  0.148  5.930  5.852
100 138  0.248  -1773.251  -8.6  -0.8  -6.26  -6.76  5.921  0.241  0.257  0.157  0.155  5.955  5.867
100 140  0.262  -1790.162  -8.3  -1.2  -5.86  -6.63  5.936  0.255  0.271  0.158  0.154  5.981  5.882
100 142  0.270  -1806.488  -8.0  -1.6  -4.80  -6.52  5.950  0.264  0.278  0.154  0.150  6.005  5.896
100 144  0.275  -1822.133  -7.7  -2.1  -5.32  -6.29  5.964  0.270  0.283  0.138  0.135  6.029  5.910
100 146  0.282  -1837.374  -7.5  -2.6  -4.59  -6.20  5.978  0.278  0.289  0.124  0.122  6.053  5.924
100 148  0.290  -1852.122  -7.1  -3.1  -1.64  -6.25  5.992  0.286  0.296  0.113  0.113  6.077  5.939
100 150  0.290  -1865.754  -6.6  -3.6  -2.33  -6.54  6.002  0.286  0.296  0.091  0.096  6.097  5.949
100 152  0.288  -1878.564  -6.2  -4.2  -2.83  -6.91  6.014  0.284  0.293  0.070  0.078  6.119  5.960
100 154  0.276  -1890.644  -6.0  -4.6  -3.65  -7.17  6.024  0.273  0.281  0.052  0.063  6.137  5.971
100 156  0.271  -1902.326  -5.7  -5.1  -4.41  -7.80  6.034  0.268  0.276  0.031  0.046  6.157  5.981
100 158  0.267  -1913.500  -5.5  -5.5  -4.64  -8.64  6.045  0.264  0.272  0.009  0.028  6.178  5.991
100 160  0.260  -1924.382  -5.4  -5.9  -3.71  -9.60  6.054  0.257  0.265 -0.013  0.009  6.198  6.001
100 162  0.252  -1935.025  -4.9  -6.2   0.00 -10.78  6.062  0.250  0.257 -0.038 -0.012  6.216  6.009
100 164  0.226  -1944.016  -4.6  -6.4  -3.76 -10.67  6.067  0.222  0.231 -0.026 -0.004  6.227  6.014
100 166  0.202  -1953.014  -4.5  -6.6  -5.16 -12.00  6.072  0.199  0.207 -0.029 -0.007  6.240  6.019
100 168  0.175  -1961.928  -4.5  -6.9  -5.69 -13.72  6.075  0.173  0.179 -0.032 -0.013  6.254  6.022
100 170 -0.146  -1971.029  -5.0  -6.9  -6.33 -10.80  6.079 -0.147 -0.146  0.038  0.035  6.268  6.026
100 172 -0.144  -1980.664  -4.6  -7.2  -2.68 -10.97  6.088 -0.145 -0.143  0.037  0.035  6.287  6.036
100 174 -0.125  -1989.324  -4.3  -7.4  -4.44 -11.92  6.094 -0.125 -0.125  0.020  0.022  6.304  6.041
100 176 -0.107  -1997.715  -4.2  -7.7  -3.76 -13.09  6.099 -0.107 -0.107  0.003  0.008  6.320  6.046
100 178 -0.098  -2005.770  -3.7  -8.0  -0.09 -13.83  6.104 -0.098 -0.098 -0.011 -0.003  6.338  6.052
100 180  0.022  -2012.629  -3.8  -8.1  -4.26 -17.90  6.106  0.022  0.023 -0.005 -0.004  6.353  6.053
100 182 -0.006  -2019.895  -3.6  -8.3  -2.95 -18.40  6.111 -0.006 -0.006 -0.001  0.000  6.374  6.059
100 184 -0.001  -2026.760  -2.7  -8.6   0.00 -18.62  6.116 -0.001 -0.001  0.000  0.000  6.396  6.063
100 186 -0.003  -2030.857  -2.1  -8.9  -5.47 -18.58  6.137 -0.003 -0.004  0.000  0.000  6.420  6.085
100 188 -0.036  -2034.883  -2.1  -9.3  -7.43 -17.63  6.160 -0.032 -0.042  0.009  0.010  6.446  6.108
100 190  0.086  -2039.384  -2.3  -9.8  -7.30 -13.51  6.184  0.080  0.098  0.056  0.056  6.476  6.132
100 192  0.141  -2044.472  -2.6 -10.2 -10.02  -8.05  6.212  0.136  0.151  0.117  0.109  6.514  6.160
100 194  0.179  -2049.687  -2.6 -10.7 -11.21  -6.40  6.239  0.175  0.185  0.144  0.133  6.547  6.188
100 196  0.195  -2054.813  -2.5 -11.0 -10.33  -6.26  6.258  0.193  0.200  0.158  0.145  6.574  6.207
100 198  0.206  -2059.717  -2.4 -11.3  -9.38  -6.43  6.274  0.203  0.211  0.166  0.151  6.600  6.223
100 200  0.216  -2064.293  -2.2 -11.6  -8.84  -6.83  6.289  0.214  0.220  0.169  0.153  6.624  6.238
100 202  0.226  -2068.589  -2.1 -11.9  -8.25  -7.39  6.305  0.224  0.229  0.168  0.151  6.649  6.254
100 204  0.235  -2072.617  -2.0 -12.2  -7.37  -8.00  6.320  0.234  0.239  0.163  0.147  6.672  6.269
100 206  0.245  -2076.360  -1.8 -12.5  -6.10  -8.60  6.335  0.243  0.248  0.156  0.141  6.696  6.284
100 208  0.251  -2079.713  -1.5 -12.8  -4.44  -9.05  6.348  0.249  0.255  0.145  0.133  6.718  6.297
100 210  0.253  -2082.465  -1.3 -13.2  -6.47  -9.35  6.362  0.251  0.257  0.126  0.117  6.738  6.311
100 212  0.257  -2084.975  -1.2 -13.5  -7.38  -9.61  6.375  0.255  0.260  0.107  0.102  6.760  6.325
100 214  0.261  -2087.320  -1.1 -13.8  -7.22  -9.86  6.388  0.260  0.264  0.089  0.089  6.783  6.338
100 216  0.265  -2089.472  -1.0 -14.1  -6.21 -10.19  6.400  0.264  0.267  0.071  0.076  6.806  6.350
100 218  0.266  -2091.342  -0.8 -14.4  -4.76 -10.72  6.412  0.265  0.268  0.052  0.062  6.827  6.361
100 220  0.264  -2092.758  -0.6 -14.7  -4.29 -11.42  6.424  0.263  0.266  0.033  0.046  6.847  6.374
100 222  0.255  -2093.649  -0.4 -15.0  -6.72 -11.96  6.434  0.255  0.257  0.018  0.035  6.864  6.384
100 224  0.247  -2094.338  -0.3 -15.2  -8.10 -12.67  6.443  0.247  0.248  0.001  0.023  6.883  6.394
100 226  0.240  -2094.895  -0.3 -15.4  -8.71 -13.50  6.452  0.240  0.241 -0.017  0.010  6.904  6.402
100 228  0.234  -2095.367  -0.2 -15.6  -8.26 -14.45  6.461  0.234  0.234 -0.037 -0.005  6.924  6.411
100 230  0.228  -2095.769  -0.2 -15.8  -6.34 -15.47  6.471  0.228  0.227 -0.057 -0.021  6.944  6.421
100 232  0.223  -2095.984   0.1 -16.0  -2.06 -16.42  6.480  0.223  0.221 -0.079 -0.038  6.965  6.431
102 136  0.219  -1755.793  -9.3   0.4  -7.46  -6.84  5.924  0.211  0.228  0.137  0.136  5.932  5.870
102 138  0.238  -1774.063  -9.0   0.0  -6.53  -7.12  5.942  0.232  0.247  0.148  0.144  5.961  5.888
102 140  0.258  -1791.741  -8.7  -0.4  -6.57  -7.24  5.960  0.252  0.267  0.148  0.142  5.990  5.906
102 142  0.269  -1808.945  -8.4  -0.8  -6.18  -6.81  5.974  0.263  0.277  0.138  0.132  6.013  5.920
102 144  0.276  -1825.585  -8.2  -1.3  -6.26  -6.02  5.988  0.271  0.285  0.122  0.117  6.037  5.934
102 146  0.284  -1841.805  -8.0  -1.8  -5.15  -5.33  6.002  0.279  0.292  0.110  0.105  6.061  5.949
102 148  0.290  -1857.524  -7.6  -2.3  -2.15  -4.99  6.015  0.285  0.297  0.100  0.096  6.084  5.962
102 150  0.290  -1872.199  -7.1  -2.8  -2.56  -4.94  6.025  0.286  0.297  0.079  0.079  6.105  5.972
102 152  0.289  -1886.084  -6.7  -3.3  -2.31  -4.96  6.037  0.285  0.295  0.059  0.063  6.126  5.984
102 154  0.278  -1899.147  -6.4  -3.7  -3.43  -5.02  6.047  0.274  0.285  0.041  0.048  6.143  5.994
102 156  0.274  -1911.645  -6.1  -4.2  -4.11  -5.44  6.058  0.270  0.281  0.021  0.033  6.164  6.005
102 158  0.272  -1923.664  -5.9  -4.6  -4.21  -6.08  6.069  0.268  0.278  0.001  0.018  6.186  6.016
102 160  0.266  -1935.335  -5.8  -5.0  -3.29  -6.94  6.079  0.262  0.272 -0.019  0.001  6.205  6.026
102 162  0.257  -1946.686  -5.2  -5.4   0.00  -8.12  6.087  0.253  0.264 -0.040 -0.016  6.223  6.034
102 164  0.236  -1956.090  -4.8  -5.6  -4.22  -8.56  6.093  0.231  0.243 -0.032 -0.010  6.236  6.041
102 166  0.208  -1965.553  -4.7  -5.9  -5.06 -10.64  6.097  0.204  0.216 -0.032 -0.011  6.247  6.044
102 168  0.180  -1974.967  -4.7  -6.2  -5.47 -12.76  6.099  0.177  0.186 -0.035 -0.016  6.260  6.047
102 170  0.152  -1984.403  -4.7  -6.4  -5.15 -13.89  6.102  0.150  0.157 -0.034 -0.017  6.272  6.049
102 172 -0.150  -1994.233  -4.9  -6.4  -2.79 -12.34  6.112 -0.150 -0.150  0.037  0.034  6.293  6.059
102 174 -0.136  -2003.457  -4.5  -6.7  -4.65 -12.90  6.119 -0.135 -0.136  0.023  0.024  6.310  6.066
102 176 -0.110  -2012.391  -4.4  -7.0  -3.74 -14.21  6.121 -0.110 -0.112  0.000  0.005  6.324  6.069
102 178 -0.101  -2020.995  -4.0  -7.3  -0.03 -14.86  6.126 -0.101 -0.101 -0.014 -0.007  6.341  6.074
102 180 -0.131  -2028.582  -3.6  -7.6  -0.72 -13.03  6.153 -0.130 -0.133  0.003  0.013  6.372  6.100
102 182  0.000  -2035.912  -3.8  -7.7  -3.00 -19.74  6.133  0.000  0.000  0.000  0.000  6.375  6.081
102 184 -0.001  -2043.257  -3.9  -7.9   0.00 -19.96  6.137 -0.001 -0.001  0.000  0.000  6.396  6.085
102 186 -0.002  -2048.037  -2.4  -8.3  -5.57 -19.93  6.159 -0.002 -0.003  0.000  0.000  6.421  6.107
102 188  0.042  -2052.865  -2.6  -8.7  -7.30 -18.55  6.182  0.038  0.050  0.018  0.019  6.447  6.130
102 190  0.092  -2058.210  -2.7  -9.1  -7.95 -14.17  6.207  0.085  0.105  0.054  0.055  6.478  6.156
102 192  0.193  -2064.207  -3.1  -9.7 -12.97  -8.29  6.271  0.234  0.235  0.140  0.131  6.544  6.219
102 194  0.211  -2070.235  -2.9  -9.9 -12.23  -7.43  6.274  0.209  0.215  0.146  0.136  6.557  6.223
102 196  0.217  -2075.976  -2.8 -10.2 -11.55  -7.55  6.288  0.215  0.221  0.153  0.142  6.581  6.237
102 198  0.221  -2081.444  -2.7 -10.5 -10.89  -7.69  6.301  0.219  0.225  0.158  0.144  6.603  6.250
102 200  0.226  -2086.682  -2.5 -10.8 -10.18  -7.93  6.315  0.224  0.230  0.160  0.146  6.627  6.264
102 202  0.231  -2091.611  -2.4 -11.1  -9.29  -8.22  6.328  0.230  0.235  0.158  0.144  6.650  6.278
102 204  0.238  -2096.266  -2.3 -11.4  -8.14  -8.60  6.342  0.236  0.241  0.155  0.140  6.672  6.291
102 206  0.244  -2100.626  -2.1 -11.7  -6.58  -9.03  6.355  0.242  0.248  0.149  0.135  6.694  6.305
102 208  0.248  -2104.585  -1.8 -12.0  -5.05  -9.35  6.367  0.246  0.252  0.139  0.127  6.715  6.317
102 210  0.250  -2108.011  -1.6 -12.4  -6.44  -9.55  6.381  0.248  0.253  0.120  0.110  6.735  6.330
102 212  0.254  -2111.173  -1.5 -12.7  -7.03  -9.70  6.394  0.252  0.257  0.101  0.095  6.757  6.344
102 214  0.259  -2114.131  -1.4 -13.0  -6.98  -9.68  6.407  0.258  0.263  0.083  0.081  6.780  6.357
102 216  0.264  -2116.888  -1.3 -13.3  -6.21  -9.52  6.419  0.263  0.268  0.064  0.067  6.803  6.369
102 218  0.267  -2119.399  -1.2 -13.6  -4.75  -9.43  6.431  0.265  0.270  0.045  0.053  6.824  6.381
102 220  0.267  -2121.513  -0.9 -13.9  -2.77  -9.59  6.444  0.265  0.271  0.027  0.037  6.844  6.394
102 222  0.257  -2122.888  -0.6 -14.2  -5.90 -10.33  6.454  0.255  0.260  0.013  0.028  6.861  6.404
102 224  0.248  -2124.022  -0.6 -14.4  -7.48 -11.13  6.463  0.247  0.251 -0.003  0.017  6.880  6.413
102 226  0.242  -2125.030  -0.5 -14.7  -8.21 -11.97  6.472  0.241  0.245 -0.020  0.004  6.900  6.423
102 228  0.237  -2125.953  -0.4 -14.9  -7.77 -12.94  6.482  0.235  0.239 -0.039 -0.009  6.920  6.432
102 230  0.230  -2126.794  -0.4 -15.1  -5.80 -14.02  6.491  0.229  0.232 -0.059 -0.024  6.939  6.442
102 232  0.226  -2127.445  -0.1 -15.4  -0.64 -15.00  6.501  0.226  0.227 -0.081 -0.041  6.961  6.452
102 234  0.205  -2127.087   0.1 -15.5  -7.48 -16.10  6.504  0.205  0.205 -0.074 -0.036  6.975  6.455
102 236  0.169  -2127.191  -0.1 -15.7  -9.68 -16.08  6.507  0.171  0.164 -0.051 -0.020  6.980  6.458
102 238  0.151  -2127.361  -0.1 -15.8 -10.22 -16.46  6.514  0.154  0.145 -0.051 -0.023  6.996  6.464
102 240  0.136  -2127.486  -0.1 -16.0  -9.96 -17.08  6.520  0.139  0.130 -0.056 -0.028  7.014  6.471
102 242  0.123  -2127.505   0.0 -16.1  -9.81 -17.67  6.526  0.125  0.116 -0.060 -0.032  7.035  6.477
102 244 -0.118  -2127.786  -0.1 -16.1  -9.49 -17.01  6.534 -0.123 -0.108  0.013  0.012  7.053  6.485
102 246 -0.110  -2127.884   0.0 -16.3  -8.22 -17.51  6.540 -0.114 -0.099  0.003  0.006  7.075  6.491
104 142  0.263  -1809.779  -8.9   0.0  -6.77  -6.98  5.996  0.257  0.271  0.130  0.123  6.021  5.943
104 144  0.275  -1827.285  -8.6  -0.4  -6.75  -6.42  6.012  0.269  0.283  0.114  0.107  6.046  5.958
104 146  0.287  -1844.397  -8.4  -0.8  -5.77  -5.29  6.028  0.282  0.295  0.099  0.092  6.072  5.974
104 148  0.291  -1861.008  -8.1  -1.2  -3.06  -4.42  6.039  0.286  0.299  0.089  0.082  6.093  5.986
104 150  0.292  -1876.756  -7.7  -1.7  -2.81  -3.10  6.049  0.287  0.300  0.067  0.064  6.113  5.996
104 152  0.293  -1891.727  -7.2  -2.2  -1.66  -2.55  6.061  0.287  0.300  0.048  0.048  6.135  6.008
104 154  0.283  -1905.642  -6.8  -2.7  -3.58  -3.19  6.071  0.277  0.290  0.030  0.034  6.152  6.018
104 156  0.278  -1919.071  -6.6  -3.2  -4.00  -3.49  6.082  0.273  0.286  0.011  0.019  6.173  6.029
104 158  0.276  -1932.023  -6.4  -3.7  -3.82  -3.87  6.094  0.271  0.283 -0.008  0.005  6.194  6.041
104 160  0.270  -1944.565  -6.2  -4.1  -2.76  -4.59  6.104  0.265  0.278 -0.027 -0.010  6.214  6.051
104 162  0.261  -1956.683  -5.5  -4.5   0.00  -5.67  6.111  0.256  0.270 -0.046 -0.025  6.230  6.059
104 164  0.247  -1966.552  -5.0  -4.8  -4.82  -6.53  6.120  0.242  0.256 -0.040 -0.021  6.247  6.068
104 166  0.210  -1976.555  -5.0  -5.1  -4.78  -9.66  6.120  0.205  0.217 -0.035 -0.018  6.253  6.067
104 168  0.183  -1986.581  -5.0  -5.4  -5.18 -11.53  6.122  0.179  0.189 -0.038 -0.021  6.265  6.069
104 170  0.158  -1996.549  -5.0  -5.7  -4.99 -12.68  6.125  0.154  0.163 -0.039 -0.023  6.278  6.072
104 172 -0.154  -2006.331  -5.2  -5.7  -3.08 -13.40  6.134 -0.153 -0.154  0.038  0.035  6.298  6.082
104 174 -0.183  -2016.618  -4.8  -6.1   0.00 -12.83  6.160 -0.183 -0.183  0.052  0.050  6.331  6.108
104 176 -0.111  -2025.662  -4.7  -6.3  -3.76 -15.07  6.142 -0.110 -0.112 -0.001  0.003  6.327  6.090
104 178 -0.101  -2034.828  -4.3  -6.6  -0.13 -15.58  6.147 -0.101 -0.102 -0.016 -0.009  6.344  6.095
104 180 -0.132  -2043.149  -4.0  -6.9  -0.92 -14.09  6.173 -0.131 -0.134  0.002  0.011  6.375  6.121
104 182  0.000  -2050.723  -4.0  -7.1  -3.04 -20.20  6.154  0.000  0.000  0.000  0.000  6.377  6.102
104 184 -0.001  -2058.531  -3.3  -7.3   0.00 -20.45  6.158 -0.001 -0.001  0.000  0.000  6.397  6.106
104 186  0.000  -2064.029  -2.7  -7.6  -5.71 -20.42  6.180  0.000  0.000  0.000  0.000  6.421  6.128
104 188  0.496  -2070.677  -3.3  -8.7  -8.69 -13.18  6.447  0.495  0.497  0.128  0.140  6.670  6.397
104 190  0.372  -2077.209  -3.4  -9.0 -12.31  -9.09  6.353  0.374  0.370  0.137  0.139  6.595  6.303
104 192  0.371  -2083.974  -3.3  -9.3 -11.25  -9.38  6.365  0.373  0.369  0.127  0.131  6.615  6.314
104 194  0.373  -2090.538  -3.2  -9.7  -9.36  -9.76  6.379  0.375  0.371  0.119  0.124  6.637  6.329
104 196  0.373  -2096.720  -3.0 -10.0  -7.15 -10.05  6.390  0.374  0.370  0.108  0.115  6.657  6.340
104 198  0.372  -2102.387  -2.7 -10.3  -6.11 -10.28  6.401  0.374  0.369  0.093  0.102  6.677  6.351
104 200  0.251  -2107.512  -2.8 -10.1 -11.22  -9.18  6.347  0.249  0.254  0.148  0.138  6.636  6.297
104 202  0.252  -2113.089  -2.7 -10.4 -10.33  -9.23  6.359  0.250  0.255  0.148  0.136  6.657  6.308
104 204  0.251  -2118.343  -2.6 -10.7  -9.05  -9.20  6.369  0.249  0.255  0.146  0.134  6.677  6.318
104 206  0.250  -2123.301  -2.4 -10.9  -7.31  -9.17  6.378  0.248  0.254  0.142  0.129  6.696  6.328
104 208  0.249  -2127.866  -2.2 -11.2  -5.91  -9.11  6.388  0.247  0.254  0.133  0.121  6.715  6.338
104 210  0.249  -2131.975  -2.0 -11.6  -6.59  -9.09  6.400  0.246  0.253  0.115  0.104  6.734  6.350
104 212  0.251  -2135.790  -1.8 -11.9  -6.74  -9.16  6.413  0.249  0.255  0.096  0.089  6.755  6.363
104 214  0.256  -2139.328  -1.7 -12.2  -6.87  -9.21  6.425  0.254  0.260  0.079  0.075  6.777  6.375
104 216  0.261  -2142.650  -1.6 -12.5  -6.40  -9.08  6.437  0.259  0.265  0.060  0.061  6.800  6.387
104 218  0.265  -2145.774  -1.5 -12.8  -4.93  -8.76  6.449  0.263  0.269  0.040  0.045  6.822  6.399
104 220  0.266  -2148.585  -1.2 -13.1  -1.59  -8.42  6.462  0.264  0.271  0.022  0.029  6.842  6.412
104 222  0.255  -2150.487  -0.9 -13.4  -5.26  -9.39  6.472  0.253  0.259  0.010  0.021  6.858  6.422
104 224  0.247  -2152.147  -0.8 -13.6  -6.94 -10.10  6.482  0.246  0.251 -0.005  0.011  6.876  6.432
104 226  0.239  -2153.631  -0.7 -13.8  -7.75 -10.78  6.491  0.239  0.245 -0.023 -0.002  6.895  6.441
104 228  0.237  -2155.062  -0.7 -14.2  -7.27 -11.55  6.501  0.235  0.240 -0.041 -0.015  6.916  6.452
104 230  0.231  -2156.381  -0.6 -14.4  -5.30 -12.44  6.511  0.230  0.235 -0.060 -0.029  6.936  6.461
104 232  0.228  -2157.484  -0.3 -14.6  -0.16 -13.31  6.520  0.226  0.230 -0.082 -0.044  6.957  6.470
104 234  0.201  -2157.491  -0.2 -14.8  -7.10 -14.63  6.523  0.201  0.201 -0.067 -0.033  6.967  6.473
104 236  0.173  -2157.961  -0.3 -15.0  -8.68 -14.82  6.527  0.174  0.170 -0.054 -0.025  6.976  6.478
104 238  0.156  -2158.430  -0.2 -15.2  -9.21 -15.58  6.534  0.157  0.152 -0.056 -0.028  6.991  6.485
104 240  0.141  -2158.848  -0.2 -15.3  -8.93 -16.48  6.540  0.143  0.137 -0.060 -0.034  7.009  6.491
104 242  0.128  -2159.149  -0.1 -15.5  -8.61 -17.33  6.546  0.129  0.123 -0.065 -0.038  7.029  6.496
104 244 -0.117  -2159.424  -0.3 -15.5  -8.84 -18.19  6.553 -0.121 -0.108  0.014  0.012  7.045  6.504
104 246 -0.109  -2159.843  -0.1 -15.6  -7.55 -18.59  6.558 -0.113 -0.100  0.004  0.006  7.067  6.509
104 248 -0.094  -2159.992  -0.1 -15.8  -7.82 -19.29  6.563 -0.097 -0.085 -0.009 -0.002  7.090  6.514
104 250 -0.079  -2160.017   0.0 -15.9  -7.12 -20.01  6.567 -0.082 -0.071 -0.022 -0.009  7.113  6.518
106 150  0.287  -1879.039  -8.1  -0.7  -3.27  -5.45  6.072  0.283  0.294  0.063  0.057  6.121  6.019
106 152  0.288  -1894.966  -7.7  -1.1  -1.94  -4.12  6.084  0.283  0.295  0.039  0.035  6.142  6.031
106 154  0.278  -1909.928  -7.3  -1.6  -3.47  -3.77  6.093  0.273  0.285  0.021  0.019  6.159  6.041
106 156  0.276  -1924.361  -7.1  -2.1  -4.00  -2.89  6.106  0.271  0.283  0.000  0.002  6.180  6.053
106 158  0.275  -1938.343  -6.9  -2.5  -3.64  -2.05  6.118  0.270  0.283 -0.020 -0.013  6.202  6.066
106 160  0.272  -1951.893  -6.6  -3.0  -2.15  -1.89  6.129  0.266  0.279 -0.038 -0.027  6.222  6.076
106 162  0.263  -1964.842  -6.7  -3.5   0.00  -3.18  6.135  0.257  0.271 -0.053 -0.038  6.237  6.083
106 164  0.252  -1975.309  -5.2  -3.9  -4.86  -4.50  6.144  0.246  0.261 -0.050 -0.035  6.255  6.092
106 166  0.206  -1986.009  -5.4  -4.3  -4.23  -8.67  6.139  0.201  0.213 -0.039 -0.024  6.258  6.087
106 168  0.183  -1996.726  -5.3  -4.7  -4.80 -10.10  6.143  0.179  0.189 -0.044 -0.028  6.271  6.091
108 154  0.262  -1912.287  -7.8  -0.8  -2.64  -5.35  6.110  0.259  0.267  0.022  0.018  6.162  6.057
108 156  0.262  -1927.488  -7.5  -1.2  -3.92  -5.03  6.122  0.259  0.267 -0.001 -0.001  6.183  6.069
108 158  0.263  -1942.276  -7.3  -1.5  -3.92  -4.50  6.134  0.260  0.268 -0.023 -0.020  6.205  6.081
108 160  0.262  -1956.664  -7.1  -1.9  -2.62  -3.76  6.145  0.258  0.268 -0.044 -0.037  6.225  6.093
108 162  0.257  -1970.719  -7.3  -2.4   0.00  -3.02  6.153  0.252  0.264 -0.061 -0.051  6.242  6.101
108 164  0.224  -1982.072  -5.8  -3.0  -3.49  -5.58  6.155  0.224  0.236 -0.048 -0.037  6.252  6.103
108 166  0.201  -1993.917  -5.8  -3.5  -3.71  -6.88  6.158  0.197  0.207 -0.042 -0.030  6.262  6.106
108 168  0.183  -2005.368  -5.7  -3.9  -4.33  -8.33  6.164  0.179  0.189 -0.051 -0.038  6.277  6.112
